tweet_id,tweet_date,contributor,lat,lon,tweet_url,media_url_1,media_url_2,media_url_3,media_url_4,type,year_built,year_built_ce,prefecture,address,poi,ai_tags
T964700242661658625,2018-02-17,tk01k,35.8535950000,139.9110870361,https://t.co/JOgABQg9zu,https://pbs.twimg.com/media/DWNNvL5UMAUTXMC.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市平和台四丁目","真城院","如意輪観音"
T964701010433269760,2018-02-17,tk01k,35.8535083000,139.9109497070,https://t.co/wlTl56w1KU,https://pbs.twimg.com/media/DWNOZKcUMAEPiwI.jpg,https://pbs.twimg.com/media/DWNObDYVoAAXRFR.jpg,,,"十九夜塔","","","千葉県","千葉県流山市平和台四丁目","真城院",""
T964707480692432896,2018-02-17,tk01k,35.8518417000,139.9196624756,https://t.co/qgtMDTo1oK,https://pbs.twimg.com/media/DWNUTEnV4AYm4ff.jpg,https://pbs.twimg.com/media/DWNUUZIVQAAph9T.jpg,,,"十九夜塔","","","千葉県","千葉県流山市古間木","円徳寺","如意輪観音"
T964712034641195008,2018-02-17,tk01k,35.8475300000,139.9132385254,https://t.co/aIU5yz1WdX,https://pbs.twimg.com/media/DWNYcaKVMAAfCeH.jpg,,,,"二十三夜塔","文政12年","1829","千葉県","千葉県流山市思井","熊野神社",""
T964712627275423744,2018-02-17,tk01k,35.8480041000,139.9130706787,https://t.co/6BGmDp4bos,https://pbs.twimg.com/media/DWNY-SuVQAEyxEP.jpg,https://pbs.twimg.com/media/DWNY_kEV4AAtdtc.jpg,,,"十九夜塔","","","千葉県","千葉県流山市思井","熊野神社","念佛"
T964716897622114304,2018-02-17,tk01k,35.8436917000,139.9065856934,https://t.co/dhceN9QOS4,https://pbs.twimg.com/media/DWNc3AVV4AEaJhr.jpg,https://pbs.twimg.com/media/DWNc4lCVMAA3eFL.jpg,,,"十九夜塔","延宝5年","1677","千葉県","千葉県流山市鰭ケ崎","千仏堂",""
T964719324370841600,2018-02-17,tk01k,35.8416917000,139.9078521729,https://t.co/fUnL9tQLtC,https://pbs.twimg.com/media/DWNfGFFUQAAPQTa.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市大字鰭ケ崎","東福寺","如意輪観音"
T964731270239408128,2018-02-17,tk01k,35.8278550000,139.9028778076,https://t.co/Waior77wvR,https://pbs.twimg.com/media/DWNp9anVQAAyH2A.jpg,,,,"二十三夜塔","明治5年","1872","千葉県","千葉県松戸市新松戸七丁目","稲荷神社",""
T964739294173655040,2018-02-17,tk01k,35.8085115000,139.9028167725,https://t.co/izZJWlxL39,https://pbs.twimg.com/media/DWNxQElVQAAhCwK.jpg,,,,"十九夜塔","元禄11年","1698","千葉県","千葉県松戸市栄町五丁目","正真寺","念佛 如意輪観音"
T965042813938278400,2018-02-18,tk01k,35.9320611000,139.8897247314,https://t.co/Z5tX9EoIfY,https://pbs.twimg.com/media/DWSFTAqVMAQPQa1.jpg,,,,"十九夜塔","","","千葉県","千葉県野田市山崎","鏡円寺",""
T965045889155809285,2018-02-18,tk01k,35.9299049000,139.8885192871,https://t.co/cew05T4MDu,https://pbs.twimg.com/media/DWSIFsuU0AAOPtm.jpg,,,,"十九夜塔","天保10年","1839","千葉県","千葉県野田市山崎","福寿院",""
T965046900633231360,2018-02-18,tk01k,35.9302087000,139.8898773193,https://t.co/QbYagz4rI6,https://pbs.twimg.com/media/DWSJBpRUMAAypan.jpg,,,,"十九夜塔","","","千葉県","千葉県野田市山崎","福寿院","如意輪観音"
T965049122548887552,2018-02-18,tk01k,35.9302400000,139.8856201172,https://t.co/axYYnazL7w,https://pbs.twimg.com/media/DWSLCjPV4AAVCcc.jpg,,,,"二十三夜塔","","","千葉県","千葉県野田市山崎","香取神社",""
T965055325807063041,2018-02-18,tk01k,35.9249745000,139.8890991211,https://t.co/RJRWw6QABW,https://pbs.twimg.com/media/DWSQqlBVMAI5ePr.jpg,,,,"十九夜塔","","","千葉県","千葉県野田市山崎梅の台","海福寺","如意輪観音"
T965066351931871232,2018-02-18,tk01k,35.9248517000,139.8704833984,https://t.co/qcu1z0N5pR,https://pbs.twimg.com/media/DWSatanU0AEU1a6.jpg,,,,"十九夜塔","","","千葉県","千葉県野田市今上","秀覚寺",""
T965066433297182720,2018-02-18,tk01k,35.9248517000,139.8704833984,https://t.co/K8iEoKd5GA,https://pbs.twimg.com/media/DWSayJUVMAAA0Li.jpg,,,,"十九夜塔","","","千葉県","千葉県野田市今上","秀覚寺",""
T965066785811701760,2018-02-18,tk01k,35.9248217000,139.8704071045,https://t.co/qRZgL3fpCL,https://pbs.twimg.com/media/DWSbGzLUQAA0XIQ.jpg,,,,"十九夜塔","","","千葉県","千葉県野田市今上","秀覚寺","如意輪観音"
T965071675577352192,2018-02-18,tk01k,35.9175300000,139.8730773926,https://t.co/ebN1N8SL9d,https://pbs.twimg.com/media/DWSfiowUMAAmVCg.jpg,,,,"二十三夜塔","","","千葉県","千葉県野田市今上","路傍",""
T965075864437211136,2018-02-18,tk01k,35.9131250000,139.8793182373,https://t.co/wlcuW7L5b8,https://pbs.twimg.com/media/DWSjW58VwAAzAWZ.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市大字深井新田","六所神社",""
T965075977066790912,2018-02-18,tk01k,35.9131250000,139.8793182373,https://t.co/oZjoNxfZsE,https://pbs.twimg.com/media/DWSjeUdVAAAGSXe.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市大字深井新田","六所神社",""
T965076223608070144,2018-02-18,tk01k,35.9131250000,139.8793182373,https://t.co/BFXPEdToSH,https://pbs.twimg.com/media/DWSjr1OVMAIrxR6.jpg,,,,"十九夜塔","弘化4年","1847","千葉県","千葉県流山市大字深井新田","六所神社",""
T965076326930509824,2018-02-18,tk01k,35.9131683000,139.8794250488,https://t.co/8LAk5QTosI,https://pbs.twimg.com/media/DWSjyYwU8AI3ivG.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市大字深井新田","六所神社","如意輪観音"
T965076581604470784,2018-02-18,tk01k,35.9131683000,139.8794250488,https://t.co/mD5PKR30kf,https://pbs.twimg.com/media/DWSkA_WUQAAzZP7.jpg,,,,"十九夜塔","寛政7年","1795","千葉県","千葉県流山市大字深井新田","六所神社","如意輪観音"
T965084408125390848,2018-02-18,tk01k,35.9087600000,139.8944091797,https://t.co/UqPzW5iPO7,https://pbs.twimg.com/media/DWSrIYsU0AEYQ64.jpg,,,,"二十三夜塔","文化7年","1810","千葉県","千葉県流山市大字西深井","三社大神",""
T965087108896473088,2018-02-18,tk01k,35.9098983000,139.8952941895,https://t.co/jnUUl6aq9P,https://pbs.twimg.com/media/DWStlRTVoAA3ywW.jpg,,,,"二十三夜塔","","","千葉県","千葉県流山市西深井","浄観寺",""
T965087270201057280,2018-02-18,tk01k,35.9099100000,139.8954315186,https://t.co/AZsBdz5KFK,https://pbs.twimg.com/media/DWStutlU8AApHAZ.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市西深井","浄観寺","如意輪観音"
T965087414648684550,2018-02-18,tk01k,35.9102141000,139.8954467773,https://t.co/SpPHnWwKpP,https://pbs.twimg.com/media/DWSt3BlVwAEnp8e.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市西深井","浄観寺",""
T965087603266527233,2018-02-18,tk01k,35.9103032000,139.8953704834,https://t.co/WFn52kfYdj,https://pbs.twimg.com/media/DWSuCRVUQAAGwtB.jpg,,,,"十九夜塔","文政3年","1820","千葉県","千葉県流山市西深井","浄観寺",""
T965087748125163520,2018-02-18,tk01k,35.9101115000,139.8954467773,https://t.co/fkEa1gKYPV,https://pbs.twimg.com/media/DWSuKQ0VoAAY_cQ.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市西深井","浄観寺",""
T965087904706920448,2018-02-18,tk01k,35.9101115000,139.8954467773,https://t.co/d8XEWABml5,https://pbs.twimg.com/media/DWSuT1fU8AEUZZ_.jpg,,,,"十九夜塔","弘化4年","1847","千葉県","千葉県流山市西深井","浄観寺","如意輪観音"
T965091950897410048,2018-02-18,tk01k,35.9140783000,139.9004974365,https://t.co/TpavZiWrnV,https://pbs.twimg.com/media/DWSyAEFVoAAPfAN.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市西深井","不動堂",""
T965092045567086593,2018-02-18,tk01k,35.9140783000,139.9004974365,https://t.co/blCeTBv7PY,https://pbs.twimg.com/media/DWSyE_2UQAEy8zR.jpg,,,,"十九夜塔","","","千葉県","千葉県流山市西深井","不動堂",""
T965092131198050309,2018-02-18,tk01k,35.9140300000,139.9005737305,https://t.co/qeLXV2mnGC,https://pbs.twimg.com/media/DWSyKccVAAA5EUk.jpg,,,,"十九夜塔","元禄十三年","1700","千葉県","千葉県流山市西深井","不動堂","如意輪観音"
T965097727532056576,2018-02-18,tk01k,35.9115733000,139.9085083008,https://t.co/48OEkQwNxp,https://pbs.twimg.com/media/DWS3O2sVQAAtv02.jpg,,,,"二十三夜塔","文化二年","1805","千葉県","千葉県流山市大字東深井","お堂",""
T969758585633689600,2018-03-03,tk01k,35.6130950000,139.5744934082,https://t.co/UFWgO57DvE,https://pbs.twimg.com/media/DXVGP3BUMAE9vZh.jpg,https://pbs.twimg.com/media/DXVGRW4U0AA7c_h.jpg,,,"二十三夜塔","","","神奈川県","神奈川県川崎市多摩区宿河原二丁目","長福寺",""
T972656203909120001,2018-03-11,tk01k,36.0841583000,140.2030639648,https://t.co/QL9oSbY7Me,https://pbs.twimg.com/media/DX-RnyVVoAA8TZ-.jpg,https://pbs.twimg.com/media/DX-RpSOUQAIfywy.jpg,,,"十九夜塔","","","茨城県","茨城県土浦市中央二丁目","千手院","如意輪観音"
T972657315773014017,2018-03-11,tk01k,36.0849229000,140.2026519775,https://t.co/VND1JELQUr,https://pbs.twimg.com/media/DX-SnR8V4AEetRQ.jpg,https://pbs.twimg.com/media/DX-So1AU8AAgndb.jpg,,,"十九夜塔","","","茨城県","茨城県土浦市城北町","阿弥陀院","如意輪観音"
T972664461478658048,2018-03-11,tk01k,36.0989749000,140.1964416504,https://t.co/0MX7rwrakb,https://pbs.twimg.com/media/DX-ZJZVU0AAvtGW.jpg,,,,"二十三夜塔","","","茨城県","茨城県土浦市真鍋五丁目","皇産霊神社",""
T972674873192427520,2018-03-11,tk01k,36.1168233000,140.2028808594,https://t.co/4s7zf32wtS,https://pbs.twimg.com/media/DX-inWUVAAEZhKF.jpg,,,,"十九夜塔","","","茨城県","茨城県土浦市板谷五丁目","稲荷神社",""
T972680491076759553,2018-03-11,tk01k,36.1214783000,140.2095031738,https://t.co/wC4hUSdt66,https://pbs.twimg.com/media/DX-nsJfV4AA-F9W.jpg,https://pbs.twimg.com/media/DX-nuQYUMAAE_zZ.jpg,,,"十八夜塔","貞享四年","1687","茨城県","茨城県土浦市中貫","安穏寺","念佛 如意輪観音"
T972699623948140545,2018-03-11,tk01k,36.1579294000,140.2419433594,https://t.co/w3u8sFvjJ1,https://pbs.twimg.com/media/DX-5IQQUQAA0Phw.jpg,,,,"十九夜塔","寛保二年","1742","茨城県","茨城県かすみがうら市下土田","","地蔵菩薩"
T972699836221816832,2018-03-11,tk01k,36.1578649000,140.2424011230,https://t.co/108mt6LVW4,https://pbs.twimg.com/media/DX-5UtYVoAAKet8.jpg,,,,"十九夜塔","元禄十六年","1703","茨城県","茨城県かすみがうら市上土田","","如意輪観音"
T972700030220906496,2018-03-11,tk01k,36.1578133000,140.2423095703,https://t.co/4obSBBKegW,https://pbs.twimg.com/media/DX-5fnYUMAIWBrv.jpg,,,,"十九夜塔","宝暦四年","1754","茨城県","茨城県かすみがうら市下土田","","如意輪観音"
T972700621483601920,2018-03-11,tk01k,36.1579508000,140.2416839600,https://t.co/ZAsvRaVIch,https://pbs.twimg.com/media/DX-6CgRU0AEJS1n.jpg,,,,"二十三夜塔","","","茨城県","茨城県かすみがうら市下土田","",""
T972700811720409089,2018-03-11,tk01k,36.1579800000,140.2417907715,https://t.co/NzTZjUss3K,https://pbs.twimg.com/media/DX-6NcPV4AASVDJ.jpg,,,,"二十三夜塔","","","茨城県","茨城県かすみがうら市下土田","",""
T972704392603299840,2018-03-11,tk01k,36.1625070000,140.2442169189,https://t.co/g6L3NNeDpe,https://pbs.twimg.com/media/DX-9d22VMAAt8ZJ.jpg,,,,"十九夜塔","貞享三年","1686","茨城県","茨城県かすみがうら市下土田","","念佛 如意輪観音"
T972704588317917187,2018-03-11,tk01k,36.1628325000,140.2443847656,https://t.co/zeDM01R1NS,https://pbs.twimg.com/media/DX-9phRV4AEi2VY.jpg,,,,"十九夜塔","宝永元年","1704","茨城県","茨城県かすみがうら市下土田","","如意輪観音"
T972706435967537152,2018-03-11,tk01k,36.1654936000,140.2474365234,https://t.co/rs01q9T40X,https://pbs.twimg.com/media/DX-_U58VwAA0DYj.jpg,,,,"二十三夜塔","","","茨城県","茨城県かすみがうら市下土田","",""
T973382282584059905,2018-03-13,tk01k,35.3636717000,139.0892028809,https://t.co/X9SXoNIp9c,https://pbs.twimg.com/media/DYImADtU8AIgHcH.jpg,,,,"二十三夜塔","明治8年","1875","神奈川県","神奈川県足柄上郡山北町山北","種徳寺",""
T973387910375337985,2018-03-13,tk01k,35.3604713000,139.0717010498,https://t.co/knfEFUACaF,https://pbs.twimg.com/media/DYIrH4mU8AAoJ94.jpg,,,,"二十三夜塔","明治28年","1895","神奈川県","神奈川県足柄上郡山北町山北","萩原地蔵堂",""
T973389232197660678,2018-03-13,tk01k,35.3601474000,139.0750274658,https://t.co/S8VIL2Ky61,https://pbs.twimg.com/media/DYIsVCVVAAA6OOh.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県足柄上郡山北町山北","民家",""
T973390975983759360,2018-03-13,tk01k,35.3587767000,139.0782165527,https://t.co/KTs4twhKoc,https://pbs.twimg.com/media/DYIt6RHV4AE1xUw.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県足柄上郡山北町山北","",""
T973393432285667329,2018-03-13,tk01k,35.3591467000,139.0825653076,https://t.co/K1Q6SYJ86W,https://pbs.twimg.com/media/DYIwJf4UQAAkIcs.jpg,,,,"二十三夜塔","","","神奈川県","神奈川県足柄上郡山北町山北","",""
T973401644116267008,2018-03-13,tk01k,35.3515050000,139.0862274170,https://t.co/r9pEYgcUMw,https://pbs.twimg.com/media/DYI3mwnVAAAGawX.jpg,,,,"(二十)三夜塔","文久三年","1863","神奈川県","神奈川県足柄上郡山北町岸","湯坂公民館",""
T974831001057705984,2018-03-17,tk01k,36.1794949000,139.3332824707,https://t.co/yZ5t0HXmvY,https://pbs.twimg.com/media/DYdLlIJVMAAitck.jpg,https://pbs.twimg.com/media/DYdLma7UMAEP3oa.jpg,,,"二十二夜塔","","","埼玉県","埼玉県熊谷市別府一丁目","","如意輪観音"
T974852107277803522,2018-03-17,tk01k,36.1961200000,139.2797393799,https://t.co/dvoz91z6I5,https://pbs.twimg.com/media/DYdeyzwVoAApxhG.jpg,https://pbs.twimg.com/media/DYdezwXVQAALPgM.jpg,,,"二十二夜塔","","","埼玉県","埼玉県深谷市深谷町","正覚寺","如意輪観音"
T974860681370419201,2018-03-17,tk01k,36.2002117000,139.2573547363,https://t.co/e3Fb6ECqOb,https://pbs.twimg.com/media/DYdmmiWVMAARCjs.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県深谷市岡部","正明寺",""
T974863954462715905,2018-03-17,tk01k,36.2046945000,139.2542114258,https://t.co/XhEwBGZ2Tb,https://pbs.twimg.com/media/DYdpk-_UQAAaKRR.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県深谷市岡部","岡部神社","如意輪観音"
T974866218401243136,2018-03-17,tk01k,36.2034600000,139.2546081543,https://t.co/JmFXtlV3ev,https://pbs.twimg.com/media/DYdrnaDU0AIrLay.jpg,https://pbs.twimg.com/media/DYdro2EUMAEfEIm.jpg,,,"二十二夜塔","","","埼玉県","埼玉県深谷市岡部","源勝院","如意輪観音"
T974868304127864832,2018-03-17,tk01k,36.2049638000,139.2531585693,https://t.co/jK7B1bGPMl,https://pbs.twimg.com/media/DYdth8RVQAE8R9H.jpg,,,,"二十二夜塔","寛政元年","1789","埼玉県","埼玉県深谷市岡部","観音寺","如意輪観音"
T974868453172506624,2018-03-17,tk01k,36.2050991000,139.2524414063,https://t.co/VOhcipsoIn,https://pbs.twimg.com/media/DYdtqk5UQAA-zpP.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県深谷市岡部","観音寺","如意輪観音"
T974869960445931520,2018-03-17,tk01k,36.2062617000,139.2505035400,https://t.co/yKm7MWjGk9,https://pbs.twimg.com/media/DYdvCwDU8AA1uNv.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県深谷市普済寺","普済寺",""
T974871528184602624,2018-03-17,tk01k,36.2061717000,139.2504272461,https://t.co/im5607kELU,https://pbs.twimg.com/media/DYdweFGUQAAOoZW.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県深谷市普済寺","普済寺",""
T974876442063396864,2018-03-17,tk01k,36.2164992000,139.2405090332,https://t.co/GMa6ot2eJP,https://pbs.twimg.com/media/DYd08DIVoAAelIK.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県深谷市岡","島護産泰神社",""
T974884585946271744,2018-03-17,tk01k,36.2171878000,139.2380676270,https://t.co/0BCZFI0EV0,https://pbs.twimg.com/media/DYd8WJWUMAALXH1.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県深谷市岡","岡林寺",""
T974890198872936448,2018-03-17,tk01k,36.2270417000,139.2347717285,https://t.co/DSqG98cJ4q,https://pbs.twimg.com/media/DYeBc32U0AAykYj.jpg,,,,"二十三夜塔","","","埼玉県","埼玉県本庄市堀田","諏訪神社",""
T974890496534302721,2018-03-17,tk01k,36.2270417000,139.2347717285,https://t.co/kHPmVCRaww,https://pbs.twimg.com/media/DYeBuVPVwAAlFDk.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県本庄市堀田","諏訪神社",""
T974898259264090113,2018-03-17,tk01k,36.2363283000,139.2182464600,https://t.co/gCCR6cpvpR,https://pbs.twimg.com/media/DYeIx1HVQAAjlUO.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県本庄市牧西","路傍","如意輪観音"
T974901981058707457,2018-03-17,tk01k,36.2387605000,139.2091217041,https://t.co/aITsEcLuJJ,https://pbs.twimg.com/media/DYeMKuYUMAAx-ZQ.jpg,,,,"二十三夜塔","","","埼玉県","埼玉県本庄市傍示堂","円満寺",""
T975200514446016513,2018-03-18,tk01k,35.6739667000,138.5722503662,https://t.co/4qG3wMlrDi,https://pbs.twimg.com/media/DYibrkHVwAABAus.jpg,,,,"二十六夜塔","","","山梨県","山梨県甲府市武田三丁目","教昌寺",""
T975204501551333379,2018-03-18,tk01k,35.6738533000,138.5779724121,https://t.co/IVCZVXCym6,https://pbs.twimg.com/media/DYifRb6VQAA1X4v.jpg,https://pbs.twimg.com/media/DYifSz-VMAAu2aO.jpg,,,"七夜待塔","","","山梨県","山梨県甲府市元紺屋町","華光院",""
T975222832794763264,2018-03-18,tk01k,35.6949945000,138.5707855225,https://t.co/GHHibhyYVW,https://pbs.twimg.com/media/DYiv9CfU0AARaMs.jpg,https://pbs.twimg.com/media/DYiv-gFV4AAQApE.jpg,,,"七夜待塔","","","山梨県","山梨県甲府市塚原町","秋葉神社",""
T977362519722409985,2018-03-24,tk01k,36.2399367000,139.1912536621,https://t.co/zi1F0CnRGw,https://pbs.twimg.com/media/DZBJ9dZU8AE1Kyq.jpg,https://pbs.twimg.com/media/DZBJ-4pVoAAo5Be.jpg,https://pbs.twimg.com/media/DZBKAYRUMAE2hit.jpg,,"二十二夜塔","宝暦5年","1755","埼玉県","埼玉県本庄市本庄二丁目","大正院","如意輪観音"
T977382028499800065,2018-03-24,tk01k,36.2510520000,139.1704254150,https://t.co/peTAALlNlZ,https://pbs.twimg.com/media/DZBbwLNU0AAraur.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県本庄市小島四丁目","諏訪神社","如意輪観音"
T977382108028059648,2018-03-24,tk01k,36.2510188000,139.1704254150,https://t.co/xGfY619F55,https://pbs.twimg.com/media/DZBb0rsVoAARj_d.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県本庄市小島四丁目","諏訪神社",""
T977392290384691201,2018-03-24,tk01k,36.2612877000,139.1452941895,https://t.co/RofrqMcJUC,https://pbs.twimg.com/media/DZBlFJpVoAAmKAB.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県児玉郡上里町大字金久保","",""
T977397324220571653,2018-03-24,tk01k,36.2644193000,139.1353302002,https://t.co/AscHQ7xPVV,https://pbs.twimg.com/media/DZBpqnbVwAAPXlN.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県児玉郡上里町金久保","陽雲寺",""
T977397440557940736,2018-03-24,tk01k,36.2643883000,139.1353454590,https://t.co/i85JI94ws0,https://pbs.twimg.com/media/DZBpw2ZVQAAVExY.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県児玉郡上里町金久保","陽雲寺",""
T977401262130933760,2018-03-24,tk01k,36.2661467000,139.1273956299,https://t.co/olJGwiIPR1,https://pbs.twimg.com/media/DZBtPm3VMAUTwsO.jpg,,,,"二十二夜塔","","","埼玉県","埼玉県児玉郡上里町大字勅使河原","路傍","如意輪観音"
T977408929012490240,2018-03-24,tk01k,36.2747400000,139.1118469238,https://t.co/9WkIeEfrjv,https://pbs.twimg.com/media/DZB0NzHV4AAiwYN.jpg,,,,"二十二夜塔","享和2年","1802","群馬県","群馬県高崎市新町","浄泉寺",""
T977416106536157186,2018-03-24,tk01k,36.2815224000,139.1004638672,https://t.co/mMs3Sy1GpM,https://pbs.twimg.com/media/DZB6v8dVMAImU36.jpg,,,,"二十二夜塔","","","群馬県","群馬県藤岡市立石新田","伊勢島神社",""
T977428017340325889,2018-03-24,tk01k,36.2939343000,139.0749969482,https://t.co/YCX0IvhnBV,https://pbs.twimg.com/media/DZCFlDkU8AEzbbr.jpg,,,,"二十二夜塔","寛政九年","1797","群馬県","群馬県高崎市岩鼻町","観音寺",""
T979902365686841346,2018-03-31,tk01k,36.0888067000,139.7241973877,https://t.co/0OalehoZko,https://pbs.twimg.com/media/DZlP8q4V4AEUgGr.jpg,https://pbs.twimg.com/media/DZlP-v-VoAESLbF.jpg,,,"十九夜塔","","","埼玉県","埼玉県幸手市大字内国府間","墓地","如意輪観音"
T979910295593279488,2018-03-31,tk01k,36.1057417000,139.7229003906,https://t.co/0whLKkz9S5,https://pbs.twimg.com/media/DZlXMqBUQAADNp4.jpg,,,,"十九夜塔","弘化2年","1845","埼玉県","埼玉県幸手市大字外国府間","雷電神社","如意輪観音"
T979914705035669504,2018-03-31,tk01k,36.1149470000,139.7227020264,https://t.co/7NIT7cprRX,https://pbs.twimg.com/media/DZlbNV_VMAA9N5m.jpg,,,,"十九夜塔","","","埼玉県","埼玉県久喜市大字小右衛門","真光寺墓地","如意輪観音"
T979928016410128384,2018-03-31,tk01k,36.1363632000,139.7043457031,https://t.co/8b5z5MSi9O,https://pbs.twimg.com/media/DZlnSEgU0AAgnRM.jpg,https://pbs.twimg.com/media/DZlnTdaVoAAK8gA.jpg,https://pbs.twimg.com/media/DZlnUoYVwAA8oe2.jpg,,"十九夜塔","","","埼玉県","埼玉県久喜市栗橋東三丁目","浄信寺","如意輪観音"
T979974632408211460,2018-03-31,tk01k,36.1993324000,139.7038421631,https://t.co/UmSfNYsLSt,https://pbs.twimg.com/media/DZmRtpWU0AEP-O2.jpg,,,,"十九夜塔","","","茨城県","茨城県古河市横山町三丁目","徳星寺","如意輪観音"
T979974715585392640,2018-03-31,tk01k,36.1993331000,139.7038421631,https://t.co/jWljDKhoU3,https://pbs.twimg.com/media/DZmRyW7UMAEY62F.jpg,,,,"十九夜塔","","","茨城県","茨城県古河市横山町三丁目","徳星寺","如意輪観音"
T979974826646372352,2018-03-31,tk01k,36.1993400000,139.7038421631,https://t.co/DpxE8zAG8g,https://pbs.twimg.com/media/DZmR4_CVoAAkmXG.jpg,,,,"十九夜塔","","","茨城県","茨城県古河市横山町三丁目","徳星寺","如意輪観音"
T981009907284508672,2018-04-03,tk01k,35.7559248000,139.3124542236,https://t.co/QPCIw33bgi,https://pbs.twimg.com/media/DZ0_SSfUMAEr1EP.jpg,,,,"二十三夜塔","","","東京都","東京都羽村市羽東二丁目","禅林寺",""
T981022613043478528,2018-04-03,tk01k,35.6873717000,139.2528076172,https://t.co/JTkdB0p7cp,https://pbs.twimg.com/media/DZ1K19XVMAA4nim.jpg,,,,"二十三夜塔","文政七年","1824","東京都","東京都八王子市美山町","延命地蔵",""
T982791001088512000,2018-04-08,tk01k,36.1950100000,139.7066650391,https://t.co/0m8Jp91zM6,https://pbs.twimg.com/media/DaOTMI2U8AAzcku.jpg,,,,"十九夜塔","","","茨城県","茨城県古河市本町一丁目","八幡神社","如意輪観音"
T982803770827456512,2018-04-08,tk01k,36.2177133000,139.7128448486,https://t.co/tZU29vbmC8,https://pbs.twimg.com/media/DaOey9TU0AA286q.jpg,,,,"十九夜塔","元治元年","1864","栃木県","栃木県下都賀郡野木町野木","満願寺",""
T982808058085588992,2018-04-08,tk01k,36.2248363000,139.7135009766,https://t.co/DwDehUQObE,https://pbs.twimg.com/media/DaOitDlVwAARAnz.jpg,,,,"十九夜塔","嘉永3年","1850","栃木県","栃木県下都賀郡野木町大字野木","観音堂",""
T982815712870776832,2018-04-08,tk01k,36.2404330000,139.7331695557,https://t.co/LMMEd2yUXm,https://pbs.twimg.com/media/DaOpqeIUMAAX9PS.jpg,,,,"二十三夜塔","文政2年","1819","栃木県","栃木県下都賀郡野木町大字友沼","愛宕神社",""
T982815974016532480,2018-04-08,tk01k,36.2404330000,139.7331695557,https://t.co/bJ6f714J20,https://pbs.twimg.com/media/DaOp51FUwAUEfV2.jpg,,,,"十九夜塔","嘉永元年","1848","栃木県","栃木県下都賀郡野木町大字友沼","愛宕神社",""
T982816239486550016,2018-04-08,tk01k,36.2404330000,139.7331695557,https://t.co/R4XVipfQQY,https://pbs.twimg.com/media/DaOqJNyUMAI2tTq.jpg,,,,"十九夜塔","明治11年","1878","栃木県","栃木県下都賀郡野木町大字友沼","愛宕神社","如意輪観音"
T982818603614461955,2018-04-08,tk01k,36.2438617000,139.7362060547,https://t.co/4iWhlwemC0,https://pbs.twimg.com/media/DaOsShTUMAEoxD7.jpg,,,,"二十三夜塔","明治15年","1882","栃木県","栃木県下都賀郡野木町大字友沼","法音寺",""
T982818886536986624,2018-04-08,tk01k,36.2438417000,139.7361907959,https://t.co/SZGINauVGA,https://pbs.twimg.com/media/DaOsitSUMAEdRkn.jpg,,,,"十九夜塔","","","栃木県","栃木県下都賀郡野木町大字友沼","法音寺",""
T982819810370240512,2018-04-08,tk01k,36.2437317000,139.7359771729,https://t.co/hhyUxXIPgp,https://pbs.twimg.com/media/DaOtZLbUMAEebus.jpg,,,,"十九夜塔","宝暦三年","1753","栃木県","栃木県下都賀郡野木町大字友沼","法音寺","念佛 如意輪観音"
T982819897238372352,2018-04-08,tk01k,36.2437317000,139.7359771729,https://t.co/yVGpg18i0u,https://pbs.twimg.com/media/DaOtd8RV4AUmvpW.jpg,,,,"十九夜塔","","","栃木県","栃木県下都賀郡野木町大字友沼","法音寺","如意輪観音"
T982822317750272000,2018-04-08,tk01k,36.2460983000,139.7380065918,https://t.co/6TqeAKQY7e,https://pbs.twimg.com/media/DaOvqUoUMAAKs4V.jpg,,,,"十九夜塔","","","栃木県","栃木県下都賀郡野木町大字友沼","須賀神社",""
T982822501158760450,2018-04-08,tk01k,36.2460941000,139.7380065918,https://t.co/nkqmTEgfJt,https://pbs.twimg.com/media/DaOv1DrVQAAYiGo.jpg,,,,"十九夜塔","大正13年","1924","栃木県","栃木県下都賀郡野木町大字友沼","須賀神社",""
